120203031,F,School of Foreign Languages,H319.4:I561.44/11
120203031,F,School of Foreign Languages,H31/1510
120203031,F,School of Foreign Languages,H315/266
120112041,F,School of Literature and Communication,I207.23/218-2
131005018,F,School of Chemical Engineering and Material,I247.57/3565
110202119,F,School of Foreign Languages,H319.4/1615
110202119,F,School of Foreign Languages,H319.4/1591
110202119,F,School of Foreign Languages,H315.9/291
110202119,F,School of Foreign Languages,H319.9/54
120202110,F,School of Foreign Languages,H319.9/1107
110802074,M,TS School of Business and Information Technology,K204.2/92-2*
110201055,F,School of Foreign Languages,I562.072/1
130303073,M,School of Physics and Information Engineering,B848.4/788
130611065,M,School of Sailing,I242.3/88=2-2
130611065,M,School of Sailing,I242.3/88.2=2
121002023,M,School of Chemical Engineering and Material,B942.1/65
121002023,M,School of Chemical Engineering and Material,B992.2/37
121002023,M,School of Chemical Engineering and Material,B992.3/33
131005048,F,School of Chemical Engineering and Material,H319.9/577
111201016,F,School of Politics and Social Development,I247.7/419
120808071,F,TS School of Business and Information Technology,I712.45/1224.1.2
120808071,F,TS School of Business and Information Technology,I712.45/1224.1.3
120905048,F,School of Resources and Environmental Science,I267.1/842*
111201046,F,School of Politics and Social Development,I217.2/427
111201004,F,School of Politics and Social Development,I267.5/86
111201023,F,School of Politics and Social Development,B84-065/98
121203045,M,School of Politics and Social Development,I247.57/2871.1
121203045,M,School of Politics and Social Development,I712.45/924-2
121203045,M,School of Politics and Social Development,K825.2/332
120604002,F,School of Applied Technology,H313.1/336
120604003,F,School of Applied Technology,I247.8/755
130604027,F,School of Applied Technology,I712.45/829-2
130604027,F,School of Applied Technology,C913.2/23
130604027,F,School of Applied Technology,C912.1/612
130604027,F,School of Applied Technology,G442/46
130604027,F,School of Applied Technology,F274/572
130604030,F,School of Applied Technology,R-61/40
130604030,F,School of Applied Technology,U472.2/1
130604030,F,School of Applied Technology,H319.4:I12/9
130604030,F,School of Applied Technology,H319.4:G/8
130604037,F,School of Applied Technology,C912.1/612
130604037,F,School of Applied Technology,U46-05/16
130604037,F,School of Applied Technology,U469/7*
131401017,F,School of Fine Arts and Design,J212.27/344
131401017,F,School of Fine Arts and Design,J212.26/76
131401017,F,School of Fine Arts and Design,J212.27/350
131401017,F,School of Fine Arts and Design,I712.64/13
120905058,F,School of Resources and Environmental Science,TU986.2/111
120905058,F,School of Resources and Environmental Science,TU986.2-39/17
120905058,F,School of Resources and Environmental Science,TU986.2-39/26
120801088,M,TS School of Business and Information Technology,I565.44/351.2-6*
120801081,M,TS School of Business and Information Technology,I247.7/316
131005006,F,School of Chemical Engineering and Material,B848.4/791
131005014,F,School of Chemical Engineering and Material,H331/3
131005014,F,School of Chemical Engineering and Material,H339.9/8
121206044,F,School of Politics and Social Development,I217.61/51.1
131202039,F,School of Politics and Social Development,I247.59/119.1
120202060,F,School of Foreign Languages,F23/110
130804008,F,TS School of Business and Information Technology,C913.2/236
130804008,F,TS School of Business and Information Technology,N49/402
130804010,F,TS School of Business and Information Technology,H313.1/581
130804010,F,TS School of Business and Information Technology,H310.42/244
130804010,F,TS School of Business and Information Technology,H310.42/84
120802017,M,TS School of Business and Information Technology,J632.136/1-2
110802074,M,TS School of Business and Information Technology,TS971/205
130202083,F,School of Foreign Languages,I247.5/1152
130202040,F,School of Foreign Languages,H313.1/193
130202040,F,School of Foreign Languages,H319.4/1991
130202040,F,School of Foreign Languages,H31/1239.3
120611049,M,School of Sailing,H31/895.1
111201018,F,School of Politics and Social Development,B84/234
111201016,F,School of Politics and Social Development,C912.1/314
121003060,F,School of Chemical Engineering and Material,I247.57/3959.1
131204010,F,School of Politics and Social Development,I712.44/168-3
131204010,F,School of Politics and Social Development,I712.44/129-2
131401001,F,School of Fine Arts and Design,J212.26/51
131401001,F,School of Fine Arts and Design,J212.26/117
131204010,F,School of Politics and Social Development,I512.44/180.3
131204010,F,School of Politics and Social Development,I217.61/51.1
121206044,F,School of Politics and Social Development,K928.74-64/1
121206044,F,School of Politics and Social Development,I712.64/13
121206044,F,School of Politics and Social Development,J212.26/76
121206044,F,School of Politics and Social Development,J212.27/350
110405006,F,School of Educational Science,B844.1/109
130604039,F,School of Applied Technology,F407.471.5/7
121001054,F,School of Chemical Engineering and Material,O64-44/30=2-5
131303012,F,School of Maths and Computer Science,O21/132
121203045,M,School of Politics and Social Development,B221/44
131005034,M,School of Chemical Engineering and Material,I712.64/25
130202083,F,School of Foreign Languages,I247.8/643.1
130202080,F,School of Foreign Languages,F715/172
110404017,F,School of Educational Science,B849.1/1=3
110202060,F,School of Foreign Languages,I561.44/161
130808030,F,TS School of Business and Information Technology,TS941.11/73=2
111001026,F,School of Chemical Engineering and Material,I313.45/667
130808005,F,TS School of Business and Information Technology,TS941.26/29
131001032,M,School of Chemical Engineering and Material,B848.4/1076
120803037,M,TS School of Business and Information Technology,C912.1/328
